id,title,field,value,trigger,context,flag
301,Reports Database:Counting on uncertainty: The economic case ,p1_involve_stakeholders,1,Level-1 keyword (single hit): 'consultat',,WEAK — only 1 keyword; may be coincidental
301,Reports Database:Counting on uncertainty: The economic case ,p2_understand_changes,1,"Level-1 keywords (4 hits): ['change', 'impact', 'benefit']", mission is to create lasting change in poor communities. care international is non-religi,
301,Reports Database:Counting on uncertainty: The economic case ,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
301,Reports Database:Counting on uncertainty: The economic case ,p4_only_material,1,Level-1 keyword (single hit): 'scope',,WEAK — only 1 keyword; may be coincidental
301,Reports Database:Counting on uncertainty: The economic case ,p5_do_not_overclaim,0,No keywords matched,,
301,Reports Database:Counting on uncertainty: The economic case ,p6_be_transparent,1,Level-1 keyword (single hit): 'source',,WEAK — only 1 keyword; may be coincidental
301,Reports Database:Counting on uncertainty: The economic case ,p7_verify_result,1,"Level-1 keywords (4 hits): ['sensitiv', 'scenario', 'range']",ual’ scenario: main model and sensitivities the adaptation scenario: numerous variants con,
301,Reports Database:Counting on uncertainty: The economic case ,p8_be_responsive,2,Level-2 keyword: 'recommendation',lity and limitations 5. conclusions and recommendations endnotes 28 28 29 30 32 34 34 35 35 36 39 41 1 counting on uncer,
302,Reports Database:Cost benefit analysis for a minimum standar,p1_involve_stakeholders,0,No keywords matched,,
302,Reports Database:Cost benefit analysis for a minimum standar,p2_understand_changes,1,"Level-1 keywords (2 hits): ['benefit', 'result']",nnovation and employment cost benefit analysis for a minimum standard for rental housing g,
302,Reports Database:Cost benefit analysis for a minimum standar,p3_value_what_matters,0,No keywords matched,,
302,Reports Database:Cost benefit analysis for a minimum standar,p4_only_material,1,"Level-1 keywords (2 hits): ['scope', 'relevant']",3. 4. 5. 6. 7. 8. purpose and scope ......................................................,
302,Reports Database:Cost benefit analysis for a minimum standar,p5_do_not_overclaim,0,No keywords matched,,
302,Reports Database:Cost benefit analysis for a minimum standar,p6_be_transparent,2,Level-2 keyword: 'data source',.................................... 10 data sources ...................................................................,
302,Reports Database:Cost benefit analysis for a minimum standar,p7_verify_result,2,Level-2 keyword: 'sensitivity analysis',................................ 25 5.2 sensitivity analysis ...........................................................,
302,Reports Database:Cost benefit analysis for a minimum standar,p8_be_responsive,0,No keywords matched,,
303,Reports Database:Cost-Benefit Analysis for Crime Prevention:,p1_involve_stakeholders,0,No keywords matched,,
303,Reports Database:Cost-Benefit Analysis for Crime Prevention:,p2_understand_changes,1,"Level-1 keywords (2 hits): ['outcome', 'benefit']","rably shown to yield positive outcomes, it is normally assumed, at least in policy circles",
303,Reports Database:Cost-Benefit Analysis for Crime Prevention:,p3_value_what_matters,0,No keywords matched,,
303,Reports Database:Cost-Benefit Analysis for Crime Prevention:,p4_only_material,1,Level-1 keyword (single hit): 'relevant',,WEAK — only 1 keyword; may be coincidental
303,Reports Database:Cost-Benefit Analysis for Crime Prevention:,p5_do_not_overclaim,0,No keywords matched,,
303,Reports Database:Cost-Benefit Analysis for Crime Prevention:,p6_be_transparent,0,No keywords matched,,
303,Reports Database:Cost-Benefit Analysis for Crime Prevention:,p7_verify_result,1,Level-1 keyword (single hit): 'range',,WEAK — only 1 keyword; may be coincidental
303,Reports Database:Cost-Benefit Analysis for Crime Prevention:,p8_be_responsive,1,"Level-1 keywords (2 hits): ['implication', 'next step']",t undergoing a cba. a general implication of this discussion is that either the standard o,
304,Reports Database:Demonstrating the Benefits of Early Respons,p1_involve_stakeholders,2,Level-2 keyword: 'participat',ude to all of the local communities who participated in the field work to provide evidence on the impact of the programm,
304,Reports Database:Demonstrating the Benefits of Early Respons,p2_understand_changes,1,"Level-1 keywords (3 hits): ['impact', 'benefit', 'result']",rk to provide evidence on the impact of the programme. i would personally like to thank th,
304,Reports Database:Demonstrating the Benefits of Early Respons,p3_value_what_matters,0,No keywords matched,,
304,Reports Database:Demonstrating the Benefits of Early Respons,p4_only_material,0,No keywords matched,,
304,Reports Database:Demonstrating the Benefits of Early Respons,p5_do_not_overclaim,0,No keywords matched,,
304,Reports Database:Demonstrating the Benefits of Early Respons,p6_be_transparent,1,"Level-1 keywords (3 hits): ['evidence', 'source', 'data']", in the field work to provide evidence on the impact of the programme. i would personally ,Verify: generic terms may produce false positives
304,Reports Database:Demonstrating the Benefits of Early Respons,p7_verify_result,0,No keywords matched,,
304,Reports Database:Demonstrating the Benefits of Early Respons,p8_be_responsive,0,No keywords matched,,
305,Reports Database:Measuring impact and cost benefit: a Sudane,p1_involve_stakeholders,2,Level-2 keyword: 'focus group'," meetings and in-depth discussions with focus groups, srcs programme staff, red sea state branch personnel, drc and nrc ",
305,Reports Database:Measuring impact and cost benefit: a Sudane,p2_understand_changes,1,"Level-1 keywords (2 hits): ['impact', 'benefit']",case study measuring impact and cost benefit: a sudanese case study overview this,
305,Reports Database:Measuring impact and cost benefit: a Sudane,p3_value_what_matters,0,No keywords matched,,
305,Reports Database:Measuring impact and cost benefit: a Sudane,p4_only_material,0,No keywords matched,,
305,Reports Database:Measuring impact and cost benefit: a Sudane,p5_do_not_overclaim,0,No keywords matched,,
305,Reports Database:Measuring impact and cost benefit: a Sudane,p6_be_transparent,1,"Level-1 keywords (3 hits): ['evidence', 'source', 'data']",dress calls for more rigorous evidence-based research on the costs and benefits of disaste,Verify: generic terms may produce false positives
305,Reports Database:Measuring impact and cost benefit: a Sudane,p7_verify_result,0,No keywords matched,,
305,Reports Database:Measuring impact and cost benefit: a Sudane,p8_be_responsive,0,No keywords matched,,
306,Reports Database:Cost-Benefit Study of Disaster Risk Mitigat,p1_involve_stakeholders,1,Level-1 keyword (single hit): 'interview',,WEAK — only 1 keyword; may be coincidental
306,Reports Database:Cost-Benefit Study of Disaster Risk Mitigat,p2_understand_changes,1,"Level-1 keywords (3 hits): ['outcome', 'change', 'benefit']",dives in operationalizing the outcomes of the fif- teenth conference of the parties (cop 1,
306,Reports Database:Cost-Benefit Study of Disaster Risk Mitigat,p3_value_what_matters,0,No keywords matched,,
306,Reports Database:Cost-Benefit Study of Disaster Risk Mitigat,p4_only_material,0,No keywords matched,,
306,Reports Database:Cost-Benefit Study of Disaster Risk Mitigat,p5_do_not_overclaim,0,No keywords matched,,
306,Reports Database:Cost-Benefit Study of Disaster Risk Mitigat,p6_be_transparent,1,Level-1 keyword (single hit): 'evidence',,WEAK — only 1 keyword; may be coincidental
306,Reports Database:Cost-Benefit Study of Disaster Risk Mitigat,p7_verify_result,0,No keywords matched,,
306,Reports Database:Cost-Benefit Study of Disaster Risk Mitigat,p8_be_responsive,1,Level-1 keyword (single hit): 'lesson',,WEAK — only 1 keyword; may be coincidental
307,Reports Database:Disaster preparedness programmes in India: ,p1_involve_stakeholders,0,No keywords matched,,
307,Reports Database:Disaster preparedness programmes in India: ,p2_understand_changes,1,"Level-1 keywords (3 hits): ['impact', 'benefit', 'result']",harm by d. paul (1999) 31 the impact of economic sanctions on health and well- 9 developme,
307,Reports Database:Disaster preparedness programmes in India: ,p3_value_what_matters,0,No keywords matched,,
307,Reports Database:Disaster preparedness programmes in India: ,p4_only_material,1,Level-1 keyword (single hit): 'material',,WEAK — only 1 keyword; may be coincidental
307,Reports Database:Disaster preparedness programmes in India: ,p5_do_not_overclaim,0,No keywords matched,,
307,Reports Database:Disaster preparedness programmes in India: ,p6_be_transparent,1,"Level-1 keywords (3 hits): ['evidence', 'source', 'data']",". • first, it aims to provide evidence- based research to confirm that investment in dmp i",Verify: generic terms may produce false positives
307,Reports Database:Disaster preparedness programmes in India: ,p7_verify_result,0,No keywords matched,,
307,Reports Database:Disaster preparedness programmes in India: ,p8_be_responsive,1,"Level-1 keywords (3 hits): ['learning', 'lesson', 'improvement']","ations for accountability and learning by f. grunewald, v. de geoffroy & s. lister (2000) ",
308,Reports Database:Cost-Benefit Analysis for Community-Based D,p1_involve_stakeholders,1,"Level-1 keywords (2 hits): ['interview', 'survey']","ed surveys, field visits, and interviews) for data collection in combination with a mathem",
308,Reports Database:Cost-Benefit Analysis for Community-Based D,p2_understand_changes,1,"Level-1 keywords (4 hits): ['change', 'impact', 'benefit']","re for the effects of climate change, and save lives and livelihoods. susan romanski direc",
308,Reports Database:Cost-Benefit Analysis for Community-Based D,p3_value_what_matters,0,No keywords matched,,
308,Reports Database:Cost-Benefit Analysis for Community-Based D,p4_only_material,0,No keywords matched,,
308,Reports Database:Cost-Benefit Analysis for Community-Based D,p5_do_not_overclaim,0,No keywords matched,,
308,Reports Database:Cost-Benefit Analysis for Community-Based D,p6_be_transparent,1,"Level-1 keywords (2 hits): ['source', 'data']",es posed by scarce economic resources and competing development priorities. mercy corps wo,Verify: generic terms may produce false positives
308,Reports Database:Cost-Benefit Analysis for Community-Based D,p7_verify_result,0,No keywords matched,,
308,Reports Database:Cost-Benefit Analysis for Community-Based D,p8_be_responsive,1,Level-1 keyword (single hit): 'learning',,WEAK — only 1 keyword; may be coincidental
309,Reports Database:Social Cost-Benefit Analysis of Delhi Metro,p1_involve_stakeholders,1,Level-1 keyword (single hit): 'participant',,WEAK — only 1 keyword; may be coincidental
309,Reports Database:Social Cost-Benefit Analysis of Delhi Metro,p2_understand_changes,1,"Level-1 keywords (3 hits): ['change', 'benefit', 'result']",sed atmospheric pollution and changes in land use patterns. an ecologically sustainable ur,
309,Reports Database:Social Cost-Benefit Analysis of Delhi Metro,p3_value_what_matters,0,No keywords matched,,
309,Reports Database:Social Cost-Benefit Analysis of Delhi Metro,p4_only_material,0,No keywords matched,,
309,Reports Database:Social Cost-Benefit Analysis of Delhi Metro,p5_do_not_overclaim,0,No keywords matched,,
309,Reports Database:Social Cost-Benefit Analysis of Delhi Metro,p6_be_transparent,0,No keywords matched,,
309,Reports Database:Social Cost-Benefit Analysis of Delhi Metro,p7_verify_result,0,No keywords matched,,
309,Reports Database:Social Cost-Benefit Analysis of Delhi Metro,p8_be_responsive,0,No keywords matched,,
310,Reports Database:A Cost-Benefit Analysis of Deforestation on,p1_involve_stakeholders,0,No keywords matched,,
310,Reports Database:A Cost-Benefit Analysis of Deforestation on,p2_understand_changes,1,"Level-1 keywords (2 hits): ['benefit', 'result']", para discussão nº 455 a cost-benefit analysis of deforestation in the brazilian amazon* l,
310,Reports Database:A Cost-Benefit Analysis of Deforestation on,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
310,Reports Database:A Cost-Benefit Analysis of Deforestation on,p4_only_material,0,No keywords matched,,
310,Reports Database:A Cost-Benefit Analysis of Deforestation on,p5_do_not_overclaim,0,No keywords matched,,
310,Reports Database:A Cost-Benefit Analysis of Deforestation on,p6_be_transparent,0,No keywords matched,,
310,Reports Database:A Cost-Benefit Analysis of Deforestation on,p7_verify_result,0,No keywords matched,,
310,Reports Database:A Cost-Benefit Analysis of Deforestation on,p8_be_responsive,0,No keywords matched,,
311,Reports Database:A Cost-Benefit Analysis of Practical Action,p1_involve_stakeholders,1,Level-1 keyword (single hit): 'stakeholder',,WEAK — only 1 keyword; may be coincidental
311,Reports Database:A Cost-Benefit Analysis of Practical Action,p2_understand_changes,1,"Level-1 keywords (3 hits): ['impact', 'benefit', 'result']","sumptions about the long-term impacts of the project initiatives, the overall benefit-cost",
311,Reports Database:A Cost-Benefit Analysis of Practical Action,p3_value_what_matters,1,Level-1 keyword (single hit): 'value',,WEAK — only 1 keyword; may be coincidental
311,Reports Database:A Cost-Benefit Analysis of Practical Action,p4_only_material,0,No keywords matched,,
311,Reports Database:A Cost-Benefit Analysis of Practical Action,p5_do_not_overclaim,0,No keywords matched,,
311,Reports Database:A Cost-Benefit Analysis of Practical Action,p6_be_transparent,2,Level-2 keyword: 'appendix',.................................... 20 appendix .......................................................................,
311,Reports Database:A Cost-Benefit Analysis of Practical Action,p7_verify_result,1,"Level-1 keywords (2 hits): ['sensitiv', 'range']", facilities to reduce drought sensitivity ...................................... 10 4.2. e,
311,Reports Database:A Cost-Benefit Analysis of Practical Action,p8_be_responsive,2,Level-2 keyword: 'recommendation',................. 15 6. conclusions and recommendations ................................................................,
312,Reports Database:Investing in Communities: The benefits and ,p1_involve_stakeholders,2,Level-2 keyword: 'stakeholder consultat',"quantitative programme evaluations, and stakeholder consultation. cabotventon@hotmail.co.uk jules siedenburg is an agric",
312,Reports Database:Investing in Communities: The benefits and ,p2_understand_changes,1,"Level-1 keywords (3 hits): ['change', 'impact', 'benefit']","er risk reduction and climate change adaptation. she works on policy development, qualitat",
312,Reports Database:Investing in Communities: The benefits and ,p3_value_what_matters,0,No keywords matched,,
312,Reports Database:Investing in Communities: The benefits and ,p4_only_material,0,No keywords matched,,
312,Reports Database:Investing in Communities: The benefits and ,p5_do_not_overclaim,0,No keywords matched,,
312,Reports Database:Investing in Communities: The benefits and ,p6_be_transparent,1,"Level-1 keywords (3 hits): ['assumption', 'source', 'data']",the findings and the authors’ assumptions of the cost benefit analysis and its methodology,Verify: generic terms may produce false positives
312,Reports Database:Investing in Communities: The benefits and ,p7_verify_result,2,Level-2 keyword: 'sensitivity test',f risk reduction measures and costs 5.5 sensitivity testing 6 conclusions 6.1 the cost benefit analysis 6.2 linking the ,
312,Reports Database:Investing in Communities: The benefits and ,p8_be_responsive,2,Level-2 keyword: 'recommendation',"arl deering, care international uk. the recommendations of the research report are based on the findings and the authors",
313,Reports Database:A Cost-Benefit Analysis of the New Orleans ,p1_involve_stakeholders,0,No keywords matched,,
313,Reports Database:A Cost-Benefit Analysis of the New Orleans ,p2_understand_changes,1,"Level-1 keywords (4 hits): ['change', 'impact', 'benefit']",", taking into account climate change and other human-related disruptions of environment, s",
313,Reports Database:A Cost-Benefit Analysis of the New Orleans ,p3_value_what_matters,0,No keywords matched,,
313,Reports Database:A Cost-Benefit Analysis of the New Orleans ,p4_only_material,0,No keywords matched,,
313,Reports Database:A Cost-Benefit Analysis of the New Orleans ,p5_do_not_overclaim,0,No keywords matched,,
313,Reports Database:A Cost-Benefit Analysis of the New Orleans ,p6_be_transparent,1,"Level-1 keywords (2 hits): ['assumption', 'data']",ent on a number of underlying assumptions and varying these assumptions can lead to differ,Verify: generic terms may produce false positives
313,Reports Database:A Cost-Benefit Analysis of the New Orleans ,p7_verify_result,1,"Level-1 keywords (2 hits): ['sensitiv', 'uncertainty']",these results stress the high sensitivity of the cba recommendation to several uncertain i,
313,Reports Database:A Cost-Benefit Analysis of the New Orleans ,p8_be_responsive,2,Level-2 keyword: 'recommendation',"these assumptions can lead to different recommendations. indeed, though a standard first-order analysis rules out catego",
314,Reports Database:Costs and Benefits of Flood Mitigation in t,p1_involve_stakeholders,0,No keywords matched,,
314,Reports Database:Costs and Benefits of Flood Mitigation in t,p2_understand_changes,1,"Level-1 keywords (5 hits): ['change', 'impact', 'benefit']",logic characteristics climate change impacts evaluating alternative flood management strat,
314,Reports Database:Costs and Benefits of Flood Mitigation in t,p3_value_what_matters,0,No keywords matched,,
314,Reports Database:Costs and Benefits of Flood Mitigation in t,p4_only_material,0,No keywords matched,,
314,Reports Database:Costs and Benefits of Flood Mitigation in t,p5_do_not_overclaim,0,No keywords matched,,
314,Reports Database:Costs and Benefits of Flood Mitigation in t,p6_be_transparent,2,Level-2 keyword: 'transparent',"trategies that are similar to, but more transparent than, those used in a full cost- benefit analysis. in particular thi",
314,Reports Database:Costs and Benefits of Flood Mitigation in t,p7_verify_result,0,No keywords matched,,
314,Reports Database:Costs and Benefits of Flood Mitigation in t,p8_be_responsive,1,"Level-1 keywords (2 hits): ['learning', 'implication']", cba methodology using shared learning dialogues example of the methodology employed resul,
315,Reports Database:Assessing Quality and Cost Benefit: A Phili,p1_involve_stakeholders,2,Level-2 keyword: 'participat',"as the skills and tools to do it. romeo participated in a red cross, dipecho-funded, integrated community based disaster",
315,Reports Database:Assessing Quality and Cost Benefit: A Phili,p2_understand_changes,1,"Level-1 keywords (3 hits): ['change', 'impact', 'benefit']","tion, mitigation, and climate change adaptation, red cross and red crescent national socie",
315,Reports Database:Assessing Quality and Cost Benefit: A Phili,p3_value_what_matters,0,No keywords matched,,
315,Reports Database:Assessing Quality and Cost Benefit: A Phili,p4_only_material,0,No keywords matched,,
315,Reports Database:Assessing Quality and Cost Benefit: A Phili,p5_do_not_overclaim,0,No keywords matched,,
315,Reports Database:Assessing Quality and Cost Benefit: A Phili,p6_be_transparent,1,Level-1 keyword (single hit): 'source',,WEAK — only 1 keyword; may be coincidental
315,Reports Database:Assessing Quality and Cost Benefit: A Phili,p7_verify_result,0,No keywords matched,,
315,Reports Database:Assessing Quality and Cost Benefit: A Phili,p8_be_responsive,1,Level-1 keyword (single hit): 'lesson',,WEAK — only 1 keyword; may be coincidental
316,Reports Database:Mitigation of food wastage: Societal costs ,p1_involve_stakeholders,0,No keywords matched,,
316,Reports Database:Mitigation of food wastage: Societal costs ,p2_understand_changes,1,"Level-1 keywords (2 hits): ['impact', 'benefit']","the fwf project mod- eled the impacts of food loss and waste on climate, land, water and b",
316,Reports Database:Mitigation of food wastage: Societal costs ,p3_value_what_matters,2,Level-2 keyword: 'monetiz',cietal impacts of food wastage table 3: monetization of milk wastage in kenya table 4: economic and socio-environmental ,
316,Reports Database:Mitigation of food wastage: Societal costs ,p4_only_material,1,Level-1 keyword (single hit): 'material',,WEAK — only 1 keyword; may be coincidental
316,Reports Database:Mitigation of food wastage: Societal costs ,p5_do_not_overclaim,0,No keywords matched,,
316,Reports Database:Mitigation of food wastage: Societal costs ,p6_be_transparent,1,Level-1 keyword (single hit): 'source',,WEAK — only 1 keyword; may be coincidental
316,Reports Database:Mitigation of food wastage: Societal costs ,p7_verify_result,0,No keywords matched,,
316,Reports Database:Mitigation of food wastage: Societal costs ,p8_be_responsive,2,Level-2 keyword: 'recommendation',rom the case studies 4. conclusions and recommendations references annex: indicators of the environmental and financial ,
317,Reports Database:The long road to resilience: Impact and cos,p1_involve_stakeholders,1,"Level-1 keywords (2 hits): ['interview', 'survey']",rict d. literature e. list of interviews and workshops list of ﬁgures and maps figure 1: o,
317,Reports Database:The long road to resilience: Impact and cos,p2_understand_changes,1,"Level-1 keywords (3 hits): ['change', 'impact', 'result']",ctors and processes figure 6: change of perceived living conditions 2006-2011 figure 7: ov,
317,Reports Database:The long road to resilience: Impact and cos,p3_value_what_matters,0,No keywords matched,,
317,Reports Database:The long road to resilience: Impact and cos,p4_only_material,0,No keywords matched,,
317,Reports Database:The long road to resilience: Impact and cos,p5_do_not_overclaim,0,No keywords matched,,
317,Reports Database:The long road to resilience: Impact and cos,p6_be_transparent,2,Level-2 keyword: 'appendix',t a r e d e f l a n o i t a n r e t n i appendix a. measuring community resilience b. survey results c. case studies c.1,
317,Reports Database:The long road to resilience: Impact and cos,p7_verify_result,0,No keywords matched,,
317,Reports Database:The long road to resilience: Impact and cos,p8_be_responsive,2,Level-2 keyword: 'recommendation', secretariat@ifrc.org. the opinions and recommendations expressed in this study do not necessarily represent the ofﬁcial,
318,Reports Database:Pricing the Priceless: Cost-Benefit Analysi,p1_involve_stakeholders,0,No keywords matched,,
318,Reports Database:Pricing the Priceless: Cost-Benefit Analysi,p2_understand_changes,1,"Level-1 keywords (2 hits): ['benefit', 'result']",pricing the priceless: cost-benefit analysis of environmental protection lisa heinzerlin,
318,Reports Database:Pricing the Priceless: Cost-Benefit Analysi,p3_value_what_matters,1,"Level-1 keywords (2 hits): ['value', 'worth']","f why do we recycle? markets, values, and public policy (island press 1997), and of two bo",
318,Reports Database:Pricing the Priceless: Cost-Benefit Analysi,p4_only_material,1,Level-1 keyword (single hit): 'relevant',,WEAK — only 1 keyword; may be coincidental
318,Reports Database:Pricing the Priceless: Cost-Benefit Analysi,p5_do_not_overclaim,0,No keywords matched,,
318,Reports Database:Pricing the Priceless: Cost-Benefit Analysi,p6_be_transparent,2,Level-2 keyword: 'transparent',method produces more objective and more transparent government decision-making by making more explicit the assumptions a,
318,Reports Database:Pricing the Priceless: Cost-Benefit Analysi,p7_verify_result,0,No keywords matched,,
318,Reports Database:Pricing the Priceless: Cost-Benefit Analysi,p8_be_responsive,0,No keywords matched,,
319,Reports Database:The Cost-Benefit Analysis of the Preschool ,p1_involve_stakeholders,0,No keywords matched,,
319,Reports Database:The Cost-Benefit Analysis of the Preschool ,p2_understand_changes,1,"Level-1 keywords (2 hits): ['outcome', 'benefit']",t instruction did not improve outcomes ...................................................,
319,Reports Database:The Cost-Benefit Analysis of the Preschool ,p3_value_what_matters,0,No keywords matched,,
319,Reports Database:The Cost-Benefit Analysis of the Preschool ,p4_only_material,1,"Level-1 keywords (2 hits): ['material', 'scope']",and assistance. supplementary materials may be retrieved from http://jenni.uchicago.edu/ma,
319,Reports Database:The Cost-Benefit Analysis of the Preschool ,p5_do_not_overclaim,0,No keywords matched,,
319,Reports Database:The Cost-Benefit Analysis of the Preschool ,p6_be_transparent,0,No keywords matched,,
319,Reports Database:The Cost-Benefit Analysis of the Preschool ,p7_verify_result,0,No keywords matched,,
319,Reports Database:The Cost-Benefit Analysis of the Preschool ,p8_be_responsive,0,No keywords matched,,
320,Reports Database:Partnerships for change: a cost benefit ana,p1_involve_stakeholders,2,Level-2 keyword: 'focus group',evel association female genital cutting focus group discussion federal level association gross domestic product gross na,
320,Reports Database:Partnerships for change: a cost benefit ana,p2_understand_changes,1,"Level-1 keywords (2 hits): ['change', 'benefit']",partnerships for change: a cost benefit analysis of self help groups in ethio,
320,Reports Database:Partnerships for change: a cost benefit ana,p3_value_what_matters,0,No keywords matched,,
320,Reports Database:Partnerships for change: a cost benefit ana,p4_only_material,1,Level-1 keyword (single hit): 'scope',,WEAK — only 1 keyword; may be coincidental
320,Reports Database:Partnerships for change: a cost benefit ana,p5_do_not_overclaim,0,No keywords matched,,
320,Reports Database:Partnerships for change: a cost benefit ana,p6_be_transparent,1,Level-1 keyword (single hit): 'data',,WEAK — only 1 keyword; may be coincidental
320,Reports Database:Partnerships for change: a cost benefit ana,p7_verify_result,0,No keywords matched,,
320,Reports Database:Partnerships for change: a cost benefit ana,p8_be_responsive,0,No keywords matched,,
321,Reports Database:Evaluating Costs and Benefits of Flood Redu,p1_involve_stakeholders,0,No keywords matched,,
321,Reports Database:Evaluating Costs and Benefits of Flood Redu,p2_understand_changes,1,"Level-1 keywords (2 hits): ['change', 'benefit']", a h c i introduction climate change and rising urban population density pose increasing r,
321,Reports Database:Evaluating Costs and Benefits of Flood Redu,p3_value_what_matters,0,No keywords matched,,
321,Reports Database:Evaluating Costs and Benefits of Flood Redu,p4_only_material,0,No keywords matched,,
321,Reports Database:Evaluating Costs and Benefits of Flood Redu,p5_do_not_overclaim,0,No keywords matched,,
321,Reports Database:Evaluating Costs and Benefits of Flood Redu,p6_be_transparent,1,Level-1 keyword (single hit): 'source',,WEAK — only 1 keyword; may be coincidental
321,Reports Database:Evaluating Costs and Benefits of Flood Redu,p7_verify_result,0,No keywords matched,,
321,Reports Database:Evaluating Costs and Benefits of Flood Redu,p8_be_responsive,1,Level-1 keyword (single hit): 'improvement',,WEAK — only 1 keyword; may be coincidental
322,Reports Database:Fiji Technical Report – An economic analysi,p1_involve_stakeholders,0,No keywords matched,,
322,Reports Database:Fiji Technical Report – An economic analysi,p2_understand_changes,1,Level-1 keyword (single hit): 'benefit',,WEAK — only 1 keyword; may be coincidental
322,Reports Database:Fiji Technical Report – An economic analysi,p3_value_what_matters,2,Level-2 keyword: 'monetis',.................................... 31 monetisation of benefits and costs .............................................,
322,Reports Database:Fiji Technical Report – An economic analysi,p4_only_material,1,Level-1 keyword (single hit): 'scope',,WEAK — only 1 keyword; may be coincidental
322,Reports Database:Fiji Technical Report – An economic analysi,p5_do_not_overclaim,0,No keywords matched,,
322,Reports Database:Fiji Technical Report – An economic analysi,p6_be_transparent,1,Level-1 keyword (single hit): 'source',,WEAK — only 1 keyword; may be coincidental
322,Reports Database:Fiji Technical Report – An economic analysi,p7_verify_result,2,Level-2 keyword: 'sensitivity analysis',.................................... 34 sensitivity analysis ...........................................................,
322,Reports Database:Fiji Technical Report – An economic analysi,p8_be_responsive,0,No keywords matched,,
323,Reports Database:Samoa Technical Report – Economic Analysis ,p1_involve_stakeholders,1,"Level-1 keywords (2 hits): ['stakeholder', 'survey']","ther acknowledgement to other stakeholders from the private sector, ngos and relevant nati",
323,Reports Database:Samoa Technical Report – Economic Analysis ,p2_understand_changes,1,Level-1 keyword (single hit): 'benefit',,WEAK — only 1 keyword; may be coincidental
323,Reports Database:Samoa Technical Report – Economic Analysis ,p3_value_what_matters,0,No keywords matched,,
323,Reports Database:Samoa Technical Report – Economic Analysis ,p4_only_material,1,"Level-1 keywords (2 hits): ['scope', 'relevant']",...................... 16 2.4 scope of analysis...........................................,
323,Reports Database:Samoa Technical Report – Economic Analysis ,p5_do_not_overclaim,0,No keywords matched,,
323,Reports Database:Samoa Technical Report – Economic Analysis ,p6_be_transparent,1,"Level-1 keywords (2 hits): ['source', 'data']", of the ministry of natural resources and environment (mnre) mr mulipola ausetalia titimae,Verify: generic terms may produce false positives
323,Reports Database:Samoa Technical Report – Economic Analysis ,p7_verify_result,0,No keywords matched,,
323,Reports Database:Samoa Technical Report – Economic Analysis ,p8_be_responsive,0,No keywords matched,,
324,Reports Database:A Social Cost-Benefit Analysis of the Rural,p1_involve_stakeholders,2,Level-2 keyword: 'participat',cial scheme (rss) relies heavily on the participation of those with direct knowledge of and involvement in the activitie,
324,Reports Database:A Social Cost-Benefit Analysis of the Rural,p2_understand_changes,1,Level-1 keyword (single hit): 'benefit',,WEAK — only 1 keyword; may be coincidental
324,Reports Database:A Social Cost-Benefit Analysis of the Rural,p3_value_what_matters,0,No keywords matched,,
324,Reports Database:A Social Cost-Benefit Analysis of the Rural,p4_only_material,0,No keywords matched,,
324,Reports Database:A Social Cost-Benefit Analysis of the Rural,p5_do_not_overclaim,0,No keywords matched,,
324,Reports Database:A Social Cost-Benefit Analysis of the Rural,p6_be_transparent,1,Level-1 keyword (single hit): 'source',,WEAK — only 1 keyword; may be coincidental
324,Reports Database:A Social Cost-Benefit Analysis of the Rural,p7_verify_result,0,No keywords matched,,
324,Reports Database:A Social Cost-Benefit Analysis of the Rural,p8_be_responsive,2,Level-2 keyword: 'recommendation',the national picture 4. conclusions and recommendations annex 1: calculation of average cost of and additional income to,
325,Reports Database:Evaluating Costs and Benefits of Flood Redu,p1_involve_stakeholders,0,No keywords matched,,
325,Reports Database:Evaluating Costs and Benefits of Flood Redu,p2_understand_changes,1,"Level-1 keywords (5 hits): ['change', 'impact', 'benefit']", flood risk reduction climate change impacts projected flood changes cost-benefit analysis,
325,Reports Database:Evaluating Costs and Benefits of Flood Redu,p3_value_what_matters,0,No keywords matched,,
325,Reports Database:Evaluating Costs and Benefits of Flood Redu,p4_only_material,0,No keywords matched,,
325,Reports Database:Evaluating Costs and Benefits of Flood Redu,p5_do_not_overclaim,0,No keywords matched,,
325,Reports Database:Evaluating Costs and Benefits of Flood Redu,p6_be_transparent,2,Level-2 keyword: 'key assumption',looking analysis expected annual losses key assumptions embankment costs embankment benefits embankment disbenefits peop,
325,Reports Database:Evaluating Costs and Benefits of Flood Redu,p7_verify_result,1,"Level-1 keywords (2 hits): ['scenario', 'range']",ent and future climate change scenarios. in contrast to historical reliance on major struc,
325,Reports Database:Evaluating Costs and Benefits of Flood Redu,p8_be_responsive,1,Level-1 keyword (single hit): 'improvement',,WEAK — only 1 keyword; may be coincidental
326,Reports Database:Costs and benefits of early warning systems,p1_involve_stakeholders,0,No keywords matched,,
326,Reports Database:Costs and benefits of early warning systems,p2_understand_changes,0,No keywords matched,,
326,Reports Database:Costs and benefits of early warning systems,p3_value_what_matters,0,No keywords matched,,
326,Reports Database:Costs and benefits of early warning systems,p4_only_material,0,No keywords matched,,
