id,title,principle,llm_score,llm_confidence,llm_key_phrase,llm_justification,keyword_score,error
259,Reports Database:Constructing Equality: Liverpool Pride SROI,p3_value_what_matters,0,high,none,The excerpt does not provide any specific financial proxies or unit values used to monetize outcomes.,1,
259,Reports Database:Constructing Equality: Liverpool Pride SROI,p7_verify_result,0,high,none,The report does not provide any evidence of sensitivity analysis or testing of key assumptions.,1,
259,Reports Database:Constructing Equality: Liverpool Pride SROI,p4_only_material,0,high,none,The report does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,1,
259,Reports Database:Constructing Equality: Liverpool Pride SROI,p2_understand_changes,1,medium,Outcomes: Media coverage promoting the construction industry support,The report acknowledges outcomes but does not clearly document how specific activities lead to these outcomes.,1,
259,Reports Database:Constructing Equality: Liverpool Pride SROI,p1_involve_stakeholders,1,medium,Stakeholders: Constructing Equality Ltd – Lead and contributing stakeholder,The report lists stakeholder groups but lacks specific details on how they were actively engaged in the SROI process.,1,
259,Reports Database:Constructing Equality: Liverpool Pride SROI,p5_do_not_overclaim,0,high,none,"The report does not provide any specific evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
260,Reports Database:Inspiring Futures: volunteering for wellbei,p7_verify_result,0,high,none,The report does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
260,Reports Database:Inspiring Futures: volunteering for wellbei,p1_involve_stakeholders,0,high,none,The report does not provide any specific evidence of stakeholder engagement in the SROI process.,2,
260,Reports Database:Inspiring Futures: volunteering for wellbei,p3_value_what_matters,0,high,none,The excerpt does not provide any specific financial proxies or unit values used to monetize outcomes.,2,
260,Reports Database:Inspiring Futures: volunteering for wellbei,p6_be_transparent,0,high,none,The report does not explicitly document any assumptions or their justifications.,0,
260,Reports Database:Inspiring Futures: volunteering for wellbei,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or lessons learned from the SROI process.,2,
260,Reports Database:Inspiring Futures: volunteering for wellbei,p5_do_not_overclaim,0,high,none,"The excerpt does not provide any specific evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
260,Reports Database:Inspiring Futures: volunteering for wellbei,p2_understand_changes,1,medium,Outcomes indicated that most of these benefits were true of all graduates,The report lists several outcomes but does not clearly document how specific activities lead to these outcomes.,2,
260,Reports Database:Inspiring Futures: volunteering for wellbei,p4_only_material,0,high,none,The report does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,0,
261,Reports Database:CUFA Social Return on Investment Report 201,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
261,Reports Database:CUFA Social Return on Investment Report 201,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or lessons learned from the SROI process.,0,
261,Reports Database:CUFA Social Return on Investment Report 201,p4_only_material,0,high,none,The excerpt does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,1,
261,Reports Database:CUFA Social Return on Investment Report 201,p2_understand_changes,1,medium,CUFA’s projects have had a significant impact in the communities,The report acknowledges outcomes but does not provide a clear causal pathway or specific indicators linking activities to those outcomes.,1,
261,Reports Database:CUFA Social Return on Investment Report 201,p5_do_not_overclaim,0,high,none,"The excerpt does not provide any specific evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
261,Reports Database:CUFA Social Return on Investment Report 201,p3_value_what_matters,0,high,none,The excerpt does not provide any specific financial proxies or unit values used to monetize outcomes.,2,
261,Reports Database:CUFA Social Return on Investment Report 201,p1_involve_stakeholders,0,high,none,The report does not provide any specific evidence of stakeholder engagement in the SROI process.,0,
261,Reports Database:CUFA Social Return on Investment Report 201,p6_be_transparent,1,medium,the methodology applied has been develope,The report acknowledges the use of a methodology but does not provide specific assumptions or their justifications.,1,
262,Reports Database:An evidence based report on the economic im,p4_only_material,0,high,none,The report does not explicitly discuss any outcomes that were excluded or provide reasons for their exclusion.,0,
262,Reports Database:An evidence based report on the economic im,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,1,
262,Reports Database:An evidence based report on the economic im,p6_be_transparent,1,medium,findings have been generated by face to face interviews with staff,The report acknowledges data collection methods but lacks specific details on assumptions made.,2,
262,Reports Database:An evidence based report on the economic im,p3_value_what_matters,0,high,none,The excerpt does not provide any specific financial proxies or unit values used to monetize outcomes.,1,
262,Reports Database:An evidence based report on the economic im,p2_understand_changes,1,medium,employment and training support to 180 tenants and staff,The report acknowledges outcomes related to employment and training but does not explicitly link them to specific activities or provide a clear theory of change.,1,
262,Reports Database:An evidence based report on the economic im,p5_do_not_overclaim,0,high,none,"The excerpt does not provide any specific evidence or rates for deadweight, attribution, displacement, or drop-off.",0,
262,Reports Database:An evidence based report on the economic im,p1_involve_stakeholders,1,medium,"face to face interviews with staff, a telephone survey of businesses","The report mentions stakeholder engagement through interviews and surveys, but lacks detail on how stakeholders were actively involved in identifying outcomes or validating findings.",2,
262,Reports Database:An evidence based report on the economic im,p8_be_responsive,1,medium,employment and training support to 180 tenants and staff,"The report mentions providing employment and training support, but lacks specific, actionable recommendations.",0,
263,Reports Database:The social value of solar lights in Africa ,p5_do_not_overclaim,0,high,none,"The report does not provide any specific evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
263,Reports Database:The social value of solar lights in Africa ,p4_only_material,0,high,none,The excerpt does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,1,
263,Reports Database:The social value of solar lights in Africa ,p3_value_what_matters,0,high,none,There is no evidence of specific financial proxies or unit values used for monetisation in the excerpt.,1,
263,Reports Database:The social value of solar lights in Africa ,p6_be_transparent,0,high,none,The excerpt does not provide any specific assumptions or their justifications.,2,
263,Reports Database:The social value of solar lights in Africa ,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or scenario testing related to the SROI ratio.,0,
263,Reports Database:The social value of solar lights in Africa ,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or evidence of organizational learning.,2,
263,Reports Database:The social value of solar lights in Africa ,p1_involve_stakeholders,1,medium,thank the participants of the interviews for communicating their views,"The report acknowledges stakeholder involvement through interviews, but lacks detailed evidence of active engagement methods.",1,
263,Reports Database:The social value of solar lights in Africa ,p2_understand_changes,1,medium,Outcomes identified from the document analysis,The report acknowledges outcomes but does not clearly document how activities lead to them.,1,
265,Reports Database:An evaluation of Stick ‘n’ Step charity in ,p4_only_material,0,high,none,The report does not explicitly discuss any outcomes that were excluded or provide reasons for their exclusion.,0,
265,Reports Database:An evaluation of Stick ‘n’ Step charity in ,p3_value_what_matters,0,high,none,The excerpt does not provide any specific financial proxies or unit values used for monetisation.,1,
265,Reports Database:An evaluation of Stick ‘n’ Step charity in ,p7_verify_result,0,high,none,The report does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
265,Reports Database:An evaluation of Stick ‘n’ Step charity in ,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or evidence of organizational learning.,1,
265,Reports Database:An evaluation of Stick ‘n’ Step charity in ,p1_involve_stakeholders,2,high,qualitative data gained from 13 stakeholders who participated in a number of engagement activities,"The report provides specific evidence of stakeholder engagement through focus groups and interviews, demonstrating active involvement in the SROI process.",2,
265,Reports Database:An evaluation of Stick ‘n’ Step charity in ,p2_understand_changes,1,medium,"desktop-based logic modelling to identify the inputs (activities), outputs (results) and outcomes","The report acknowledges the identification of inputs, outputs, and outcomes but lacks a detailed causal pathway linking specific activities to those outcomes.",2,
265,Reports Database:An evaluation of Stick ‘n’ Step charity in ,p6_be_transparent,1,medium,qualitative data gained from 13 stakeholders,The report acknowledges data collection from stakeholders but lacks specific details on assumptions or their justifications.,1,
265,Reports Database:An evaluation of Stick ‘n’ Step charity in ,p5_do_not_overclaim,0,high,none,"The report does not provide any specific evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
267,Reports Database:Impact Report: The Savoy,p3_value_what_matters,0,high,none,The excerpt does not provide any specific evidence of monetisation proxies or financial values assigned to outcomes.,0,
267,Reports Database:Impact Report: The Savoy,p1_involve_stakeholders,0,high,none,The excerpt does not provide any evidence of stakeholder involvement in the SROI process.,0,
267,Reports Database:Impact Report: The Savoy,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or evidence of organizational learning.,0,
267,Reports Database:Impact Report: The Savoy,p6_be_transparent,0,high,none,The excerpt does not provide any specific assumptions or their justifications.,1,
267,Reports Database:Impact Report: The Savoy,p4_only_material,0,high,none,The excerpt does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,0,
267,Reports Database:Impact Report: The Savoy,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
267,Reports Database:Impact Report: The Savoy,p2_understand_changes,1,medium,analyzes The Savoy’s impact on three levels,The report acknowledges the impact on residents and the community but does not provide a clear theory of change or specific linkage of activities to outcomes.,1,
267,Reports Database:Impact Report: The Savoy,p5_do_not_overclaim,0,high,none,"The excerpt does not provide any evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
269,Reports Database:Making a difference for children and famili,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,1,
269,Reports Database:Making a difference for children and famili,p5_do_not_overclaim,0,high,none,"The excerpt does not provide any specific evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
269,Reports Database:Making a difference for children and famili,p1_involve_stakeholders,0,high,none,The excerpt does not provide any specific evidence of stakeholder involvement in the SROI process.,0,
269,Reports Database:Making a difference for children and famili,p3_value_what_matters,0,high,none,The excerpt does not provide any specific evidence of monetisation proxies or financial values assigned to outcomes.,0,
269,Reports Database:Making a difference for children and famili,p8_be_responsive,1,medium,Our Approach to Evaluation: Does what we do make a difference for the better?,"The report acknowledges the importance of evaluation and understanding impact, but lacks specific, actionable recommendations.",0,
269,Reports Database:Making a difference for children and famili,p2_understand_changes,1,medium,measure change in every family they support,The report acknowledges the measurement of change but does not provide a clear theory of change or specific links between activities and outcomes.,1,
269,Reports Database:Making a difference for children and famili,p4_only_material,0,high,none,The excerpt does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,0,
269,Reports Database:Making a difference for children and famili,p6_be_transparent,1,medium,we have invested in a range of research and evaluation tools,The report acknowledges the use of research and evaluation tools but does not specify the assumptions or their justifications.,1,
270,Reports Database:Manor House Development Trust Social Return,p8_be_responsive,0,high,none,The report does not provide any specific recommendations or lessons learned that indicate organizational learning.,0,
270,Reports Database:Manor House Development Trust Social Return,p1_involve_stakeholders,0,high,none,The report does not provide specific evidence of stakeholder engagement in the SROI process.,2,
270,Reports Database:Manor House Development Trust Social Return,p2_understand_changes,1,medium,"This single outcome generated a social value of £42,332.",The report mentions specific outcomes and their associated social value but lacks a clear causal pathway linking activities to these outcomes.,1,
270,Reports Database:Manor House Development Trust Social Return,p5_do_not_overclaim,1,medium,acknowledged but without specific application,"The report mentions assumptions and estimates but does not provide specific rates for deadweight, attribution, or drop-off.",0,
270,Reports Database:Manor House Development Trust Social Return,p4_only_material,0,high,none,The report does not explicitly discuss any outcomes that were excluded or provide reasons for their exclusion.,0,
270,Reports Database:Manor House Development Trust Social Return,p3_value_what_matters,1,medium,generates a substantial return on investment with a total social value of over £1.8m,The report mentions a total social value generated but lacks specific financial proxies or unit values for monetisation.,1,
270,Reports Database:Manor House Development Trust Social Return,p7_verify_result,1,medium,We estimate there is an additional potential value of £0.15:1,The report acknowledges potential additional value but does not provide a detailed sensitivity analysis or specific scenarios.,0,
270,Reports Database:Manor House Development Trust Social Return,p6_be_transparent,1,medium,assumptions based on desk research,"The report acknowledges the use of assumptions due to data collection issues, but does not specify what those assumptions are or provide detailed documentation.",1,
271,Reports Database:Communities in Schools of Mid-America at Tu,p4_only_material,0,high,none,The report does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,0,
271,Reports Database:Communities in Schools of Mid-America at Tu,p5_do_not_overclaim,0,high,none,"The report does not provide any specific evidence or rates related to deadweight, attribution, displacement, or drop-off.",0,
271,Reports Database:Communities in Schools of Mid-America at Tu,p3_value_what_matters,0,high,none,The report does not provide any specific financial proxies or unit values for monetizing outcomes.,0,
271,Reports Database:Communities in Schools of Mid-America at Tu,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or lessons learned from the SROI process.,1,
271,Reports Database:Communities in Schools of Mid-America at Tu,p1_involve_stakeholders,0,high,none,The report does not provide any specific evidence of stakeholder engagement in the SROI process.,0,
271,Reports Database:Communities in Schools of Mid-America at Tu,p7_verify_result,0,high,none,The report does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
271,Reports Database:Communities in Schools of Mid-America at Tu,p2_understand_changes,1,medium,CIS connects them to the help they need to reach their full potential.,The report acknowledges the connection between activities and outcomes but lacks a specific theory of change or detailed outcome indicators linked to those activities.,1,
271,Reports Database:Communities in Schools of Mid-America at Tu,p6_be_transparent,0,high,none,The report does not explicitly state any assumptions or provide evidence of their justification.,1,
272,"Reports Database:The troubled families programme: A process,",p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,1,
272,"Reports Database:The troubled families programme: A process,",p6_be_transparent,0,high,none,The excerpt does not provide any specific assumptions or their justifications.,1,
272,"Reports Database:The troubled families programme: A process,",p3_value_what_matters,0,high,none,The excerpt does not provide any specific evidence of monetisation proxies or financial values assigned to outcomes.,0,
272,"Reports Database:The troubled families programme: A process,",p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or lessons learned from the SROI process.,2,
272,"Reports Database:The troubled families programme: A process,",p4_only_material,0,high,none,The excerpt does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,1,
272,"Reports Database:The troubled families programme: A process,",p5_do_not_overclaim,0,high,none,"The excerpt does not provide any evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
272,"Reports Database:The troubled families programme: A process,",p1_involve_stakeholders,1,medium,we would like to thank everyone who participated in the research,The report acknowledges stakeholder involvement but lacks specific details on how they were engaged.,2,
272,"Reports Database:The troubled families programme: A process,",p2_understand_changes,1,medium,"the Troubled Families Programme (TFP, Casey, 2012)",The report acknowledges the Troubled Families Programme and its goals but does not provide a clear theory of change or specific links between activities and outcomes.,1,
273,Reports Database:Construction Youth Trust’s Summerfield Comm,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or discussion of key assumptions.,0,
273,Reports Database:Construction Youth Trust’s Summerfield Comm,p2_understand_changes,0,high,none,The excerpt does not provide any evidence of a causal pathway or specific outcomes linked to activities.,0,
273,Reports Database:Construction Youth Trust’s Summerfield Comm,p4_only_material,0,high,none,The excerpt does not provide any evidence of a materiality assessment or discuss excluded outcomes.,0,
273,Reports Database:Construction Youth Trust’s Summerfield Comm,p3_value_what_matters,0,high,none,There is no evidence of monetisation proxies or specific financial values mentioned in the excerpt.,0,
273,Reports Database:Construction Youth Trust’s Summerfield Comm,p8_be_responsive,0,low,none,The excerpt does not provide any evidence of recommendations or learning outcomes.,0,
273,Reports Database:Construction Youth Trust’s Summerfield Comm,p6_be_transparent,0,high,none,The excerpt does not provide any specific assumptions or evidence related to transparency.,0,
273,Reports Database:Construction Youth Trust’s Summerfield Comm,p5_do_not_overclaim,0,low,none,"The excerpt does not provide any evidence or mention of deadweight, attribution, displacement, or drop-off.",0,
273,Reports Database:Construction Youth Trust’s Summerfield Comm,p1_involve_stakeholders,0,high,none,The excerpt does not provide any evidence of stakeholder involvement in the SROI process.,0,
274,Reports Database:The Sleeping Giant. A Social Return on Inve,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
274,Reports Database:The Sleeping Giant. A Social Return on Inve,p3_value_what_matters,0,high,none,The excerpt does not provide any specific evidence of monetisation proxies or financial values assigned to outcomes.,1,
274,Reports Database:The Sleeping Giant. A Social Return on Inve,p8_be_responsive,0,low,none,The excerpt does not provide any specific recommendations or evidence of organizational learning.,0,
274,Reports Database:The Sleeping Giant. A Social Return on Inve,p1_involve_stakeholders,0,high,none,The excerpt does not provide any evidence of stakeholder involvement in the SROI process.,0,
274,Reports Database:The Sleeping Giant. A Social Return on Inve,p4_only_material,0,high,none,The excerpt does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,0,
274,Reports Database:The Sleeping Giant. A Social Return on Inve,p5_do_not_overclaim,0,high,none,"The excerpt does not provide any specific evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",1,
274,Reports Database:The Sleeping Giant. A Social Return on Inve,p2_understand_changes,0,medium,none,The excerpt does not provide any specific evidence of a theory of change or link between activities and outcomes.,0,
274,Reports Database:The Sleeping Giant. A Social Return on Inve,p6_be_transparent,0,high,none,The excerpt does not provide any specific assumptions or details about data sources.,0,
275,Reports Database:The Social Inclusion Value of Buses – March,p4_only_material,0,high,none,The excerpt does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,0,
275,Reports Database:The Social Inclusion Value of Buses – March,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
275,Reports Database:The Social Inclusion Value of Buses – March,p6_be_transparent,0,high,none,The excerpt does not provide any specific assumptions or details about data sources or proxies.,1,
275,Reports Database:The Social Inclusion Value of Buses – March,p1_involve_stakeholders,0,high,none,The excerpt does not provide any specific evidence of stakeholder engagement in the SROI process.,1,
275,Reports Database:The Social Inclusion Value of Buses – March,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or evidence of organizational learning.,0,
275,Reports Database:The Social Inclusion Value of Buses – March,p3_value_what_matters,0,high,none,There is no evidence of specific financial proxies or unit values used for monetisation in the text provided.,1,
275,Reports Database:The Social Inclusion Value of Buses – March,p5_do_not_overclaim,0,high,none,"The excerpt does not provide any specific evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
275,Reports Database:The Social Inclusion Value of Buses – March,p2_understand_changes,1,medium,social impacts of a reduced bus service in Marchwood,The report acknowledges changes and impacts but does not provide a clear theory of change linking activities to specific outcomes.,1,
276,Reports Database:Measuring the size and scope of the volunta,p4_only_material,0,high,none,The excerpt does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,1,
276,Reports Database:Measuring the size and scope of the volunta,p6_be_transparent,0,high,none,The excerpt does not provide any specific assumptions or their justifications.,1,
276,Reports Database:Measuring the size and scope of the volunta,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or evidence of organizational learning.,1,
276,Reports Database:Measuring the size and scope of the volunta,p5_do_not_overclaim,0,high,none,"The excerpt does not provide any evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
276,Reports Database:Measuring the size and scope of the volunta,p2_understand_changes,1,medium,the sector is also an important economic player,The report acknowledges the sector's activities and contributions but does not provide a clear causal pathway linking specific activities to documented outcomes.,1,
276,Reports Database:Measuring the size and scope of the volunta,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,1,
276,Reports Database:Measuring the size and scope of the volunta,p3_value_what_matters,0,high,none,The excerpt does not provide any specific evidence of monetisation proxies or financial values assigned to outcomes.,1,
276,Reports Database:Measuring the size and scope of the volunta,p1_involve_stakeholders,0,high,none,The excerpt does not provide any evidence of stakeholder involvement in the SROI process.,0,
277,Reports Database:People Helping People: the future of public,p6_be_transparent,0,high,none,The excerpt does not provide any specific assumptions or their justifications.,0,
277,Reports Database:People Helping People: the future of public,p3_value_what_matters,0,high,none,The excerpt does not provide any specific evidence of monetisation proxies or financial values assigned to outcomes.,1,
277,Reports Database:People Helping People: the future of public,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or lessons learned from the SROI process.,0,
277,Reports Database:People Helping People: the future of public,p5_do_not_overclaim,0,high,none,"The excerpt does not provide any evidence or mention of deadweight, attribution, displacement, or drop-off adjustments.",0,
277,Reports Database:People Helping People: the future of public,p1_involve_stakeholders,0,high,none,The excerpt does not provide any specific evidence of stakeholder engagement in the SROI process.,1,
277,Reports Database:People Helping People: the future of public,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
277,Reports Database:People Helping People: the future of public,p2_understand_changes,1,medium,social action is changing lives,The report acknowledges the impact of social action but does not provide a clear theory of change linking specific activities to outcomes.,1,
277,Reports Database:People Helping People: the future of public,p4_only_material,0,high,none,The excerpt does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,0,
278,Reports Database:Real Lettings Property Social Impact Report,p1_involve_stakeholders,0,high,none,The report does not provide any specific evidence of stakeholder engagement in the SROI process.,0,
278,Reports Database:Real Lettings Property Social Impact Report,p3_value_what_matters,0,high,none,There is no evidence of specific financial proxies or unit values used to monetize outcomes.,0,
278,Reports Database:Real Lettings Property Social Impact Report,p4_only_material,0,high,none,The excerpt does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,0,
278,Reports Database:Real Lettings Property Social Impact Report,p8_be_responsive,1,medium,Lessons learned The Fund has grown rapidly in 2013/14,"The report acknowledges lessons learned but does not provide specific, actionable recommendations.",2,
278,Reports Database:Real Lettings Property Social Impact Report,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
278,Reports Database:Real Lettings Property Social Impact Report,p6_be_transparent,1,medium,data based on sample of 107 responses from tenancy reviews,The report acknowledges data collection from a sample but lacks specific details on assumptions or their justifications.,1,
278,Reports Database:Real Lettings Property Social Impact Report,p5_do_not_overclaim,0,high,none,"The report does not provide any specific evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
278,Reports Database:Real Lettings Property Social Impact Report,p2_understand_changes,1,medium,"39% TENANTS IN EMPLOYMENT, 25% IN TRAINING/EDUCATION",The report lists outcomes related to tenant employment and stability but does not explicitly link these outcomes to specific activities or provide a clear theory of change.,1,
279,Reports Database:Bikespace Social Impact Report 2015,p4_only_material,0,high,none,The report does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,0,
279,Reports Database:Bikespace Social Impact Report 2015,p1_involve_stakeholders,0,high,none,The report does not provide any specific evidence of stakeholder engagement in the SROI process.,0,
279,Reports Database:Bikespace Social Impact Report 2015,p7_verify_result,0,high,none,The report does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
279,Reports Database:Bikespace Social Impact Report 2015,p3_value_what_matters,0,high,none,The report does not provide any specific financial proxies or unit values for monetising outcomes.,0,
279,Reports Database:Bikespace Social Impact Report 2015,p6_be_transparent,0,high,none,"The report does not provide any specific assumptions or their justifications, only general statements about data collection.",0,
279,Reports Database:Bikespace Social Impact Report 2015,p8_be_responsive,1,medium,Plans for the future,"The report mentions future plans but lacks specific, actionable recommendations or lessons learned.",0,
279,Reports Database:Bikespace Social Impact Report 2015,p5_do_not_overclaim,0,high,none,"The report does not provide any evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
279,Reports Database:Bikespace Social Impact Report 2015,p2_understand_changes,1,medium,100% achieved a basic Bicycle Maintenance qualification.,The report lists outcomes related to skills achieved by participants but does not clearly document how these outcomes are linked to specific activities.,1,
280,Reports Database:POhWER Community Advocacy Impact Report,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
280,Reports Database:POhWER Community Advocacy Impact Report,p2_understand_changes,1,medium,The outcomes we share in these pages demonstrate,The report acknowledges outcomes but does not provide a clear causal pathway linking activities to specific outcomes.,1,
280,Reports Database:POhWER Community Advocacy Impact Report,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or lessons learned from the SROI process.,1,
280,Reports Database:POhWER Community Advocacy Impact Report,p3_value_what_matters,0,high,none,The excerpt does not provide any specific financial proxies or unit values used to monetize outcomes.,0,
280,Reports Database:POhWER Community Advocacy Impact Report,p6_be_transparent,0,high,none,The report does not explicitly state any specific assumptions or their justifications.,1,
280,Reports Database:POhWER Community Advocacy Impact Report,p1_involve_stakeholders,0,high,none,The report does not provide any specific evidence of stakeholder engagement in the SROI process.,0,
280,Reports Database:POhWER Community Advocacy Impact Report,p5_do_not_overclaim,0,high,none,"The excerpt does not provide any specific evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
280,Reports Database:POhWER Community Advocacy Impact Report,p4_only_material,0,high,none,The excerpt does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,0,
281,Reports Database:The Dame Kelly Holmes Trust Impact Report 2,p1_involve_stakeholders,1,medium,consulting and planning with our valued partners,The report acknowledges stakeholder involvement but lacks specific details on how they were actively engaged.,1,
281,Reports Database:The Dame Kelly Holmes Trust Impact Report 2,p8_be_responsive,1,medium,consulting and planning with our valued partners,"The report acknowledges the importance of consulting with partners for future strategy but lacks specific, actionable recommendations.",0,
281,Reports Database:The Dame Kelly Holmes Trust Impact Report 2,p4_only_material,0,high,none,The report does not explicitly discuss any outcomes that were excluded or provide reasons for their exclusion.,0,
281,Reports Database:The Dame Kelly Holmes Trust Impact Report 2,p3_value_what_matters,1,medium,increased its social return on investment value for Get on Track from £2.50 to £3.70,The report mentions a specific increase in social return on investment value but lacks detailed evidence of monetisation proxies or sources.,1,
281,Reports Database:The Dame Kelly Holmes Trust Impact Report 2,p6_be_transparent,1,medium,we can be confident about the difference that our interventions make,The report acknowledges the importance of measuring impact but lacks specific documented assumptions or detailed evidence.,1,
281,Reports Database:The Dame Kelly Holmes Trust Impact Report 2,p2_understand_changes,2,medium,Underpinning this is a Theory of Change which explains why we think there is a relationship,The report explicitly mentions a Theory of Change and a logic model that outlines the relationship between activities and outcomes.,2,
281,Reports Database:The Dame Kelly Holmes Trust Impact Report 2,p5_do_not_overclaim,1,medium,we can be confident about the difference that our interventions make,The report acknowledges the need for impact measurement but lacks specific adjustment factors or rates.,0,
281,Reports Database:The Dame Kelly Holmes Trust Impact Report 2,p7_verify_result,1,medium,increased its social return on investment value for Get on Track from £2.50 to £3.70,The report acknowledges an increase in SROI value but does not provide a sensitivity analysis or scenarios.,0,
282,Reports Database:Value in Private Equity – where social meet,p1_involve_stakeholders,0,high,none,The text does not provide any specific evidence of stakeholder engagement in the SROI process.,0,
282,Reports Database:Value in Private Equity – where social meet,p6_be_transparent,0,high,none,The excerpt does not provide any specific assumptions or their justifications.,2,
282,Reports Database:Value in Private Equity – where social meet,p3_value_what_matters,0,high,none,The excerpt does not provide any specific evidence of monetisation proxies or financial values assigned to outcomes.,1,
282,Reports Database:Value in Private Equity – where social meet,p5_do_not_overclaim,0,high,none,"The excerpt does not provide any specific evidence or mention of adjustments for deadweight, attribution, displacement, or drop-off.",0,
282,Reports Database:Value in Private Equity – where social meet,p4_only_material,0,high,none,The text does not provide any explicit discussion of outcomes that were excluded or the reasons for their exclusion.,0,
282,Reports Database:Value in Private Equity – where social meet,p2_understand_changes,1,medium,providing a framework for the sector to better understand the impacts of its activities,The report acknowledges the need to understand impacts but does not provide specific outcomes linked to activities.,1,
282,Reports Database:Value in Private Equity – where social meet,p8_be_responsive,0,high,none,The excerpt does not provide any specific recommendations or lessons learned from the SROI process.,0,
282,Reports Database:Value in Private Equity – where social meet,p7_verify_result,0,high,none,The excerpt does not provide any evidence of sensitivity analysis or testing of key assumptions.,0,
283,Reports Database:Bromford Social Value Report 2015,p8_be_responsive,1,medium,using our learning to ensure that we are adapting and improving services,"The report acknowledges learning and adaptation but lacks specific, actionable recommendations.",1,
283,Reports Database:Bromford Social Value Report 2015,p7_verify_result,1,medium,Total Social Value for every £1 invested,The report mentions social value ratios but does not provide a sensitivity analysis or discuss how changes in assumptions affect these ratios.,1,
283,Reports Database:Bromford Social Value Report 2015,p3_value_what_matters,1,medium,Total Social Value for every £1 invested,The report mentions total social value ratios but lacks specific financial proxies or sources for monetisation.,1,
